moves,result
1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.O-O Nf6 5.d3 O-O 6.c3 d6 7.Re1 a5 8.h3 h6 9.Nbd2 Be6 10.Bb5 Qb8 11.Nf1 Qa7 12.Qd2 Rad8 13.Ng3 Ne7 14.d4 Bb6 15.Qc2 Ng6 16.Be3 c6 17.Bd3 Rfe8 18.Qd2 d5 19.Bxh6 dxe4 20.Nxe4 Nxe4 21.Rxe4 Bd5 22.Rg4 e4 23.Nh4 exd3 24.Nf5 Be6 25.Bxg7 Bxf5 26.Qh6 Re6 27.Bh8,1
1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.g3 e5 7.Nb3 Be7 8.Bg2 O-O 9.O-O Nc6 10.h3 h6 11.Be3 Na5 12.Nxa5 Qxa5 13.Qd2 Qc7 14.a4 Be6 15.a5 Rac8 16.Rfc1 Rfe8 17.Nd5 Bxd5 18.exd5 Nh7 19.h4 f5 20.c4 f4 21.gxf4 Bxh4 22.c5 Rcd8 23.c6 Qf7 24.Ra4 exf4 25.Rxf4 Bf6 26.Rb4 Re7 27.Qc2 Bg5 28.Bxg5 Nxg5 29.f4 Nh7 30.Qb3 Nf8 31.Rxb7 Rxb7 32.Qxb7 Qxf4 33.Rf1 Qe3+ 34.Kh1 Re8 35.Qf7+ Kh7 36.Qf5+ Ng6 37.c7 Qc5 38.Be4 Rxe4 39.Qxe4 Qxc7,1
1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d3 Bc5 5.O-O d6 6.c3 a6 7.a4 Ba7 8.Re1 O-O 9.h3 h6 10.Nbd2 Re8 11.b4 Be6 12.Bxe6 Rxe6 13.Qc2 Qd7 14.Nf1 d5 15.Ng3 Rd8 16.Bb2 b5 17.axb5 axb5 18.Rad1 dxe4 19.dxe4 Rd6 20.Rxd6 cxd6 21.Bc1 Ne7 22.Be3 Bxe3 23.Rxe3 Qc6 24.Rd3 Ra8 25.Qd1 Ra6 26.Re3 g6 27.Nd2 Kg7 28.Nb3 Qc7 29.Nf1 Ra3 30.Nfd2 Nh5 31.Qf1 Qd7 32.Re1 Nf4 33.Kh2 Qc6 34.c4 bxc4 35.Na5 Qc7 36.Qxc4 Qb6 37.Rf1 Ra4 38.Qc3 Rxb4 39.Nac4 Qc5 40.g3 Ne6 41.f4 Nd4 42.Qd3 exf4 43.gxf4 d5 44.Ne3 dxe4 45.Nxe4 Qc6 46.Ng3 Kh7 47.Qe4 Rb2+ 48.Ng2 Qxe4 49.Nxe4 Nef5 50.Nf6+ Kg7 51.Nd5 Nh4 52.Ne3 Nxg2,0
1.e4 d5 2.exd5 Qxd5 3.Nc3 Qd6 4.Nf3 Nf6 5.d4 c6 6.Bd3 Bg4 7.Ne4 Nxe4 8.Bxe4 Nd7 9.c3 Nf6 10.Bc2 Qd5 11.h3 Bxf3 12.Qxf3 Qxf3 13.gxf3 e6 14.Bg5 Nd5 15.Be4 Bd6 16.Ke2 Kd7 17.Be3 g6 18.Rad1 b5 19.Rc1 a5 20.c4 bxc4 21.Rxc4 Rhb8 22.Rb1 Rb4 23.Rxb4 axb4 24.Ra1 Nxe3 25.fxe3 Ra5 26.f4 c5 27.dxc5 Bxc5 28.a3 bxa3 29.bxa3 Bxa3 30.Kf3 Ke7 31.Bd3 Kf6 32.Ra2 e5 33.Bc4 exf4 34.exf4 Rc5 35.Rc2 Rc7 36.Bb3 Rd7 37.Rc3 Bb4 38.Rc6+ Kg7 39.Bc4 f5 40.Be2 Ra7 41.Ba6 Kh6 42.Rb6 Bc5 43.Rc6 Bg1 44.Kg2 Bd4 45.Kg3 Re7 46.Rc4 Re3+ 47.Kg2 Bf6 48.Bb7 Bh4 49.Bf3 Rb3 50.Bd1 Rg3+ 51.Kh2 Rd3 52.Ba4 Rd2+ 53.Kg1 Bg3 54.Bc6 Kh5 55.Bg2 Kh4 56.Ra4 Bf2+ 57.Kh2 Be3,0
1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Qxd4 Nf6 5.Be2 g6 6.h3 Bg7 7.O-O O-O 8.c4 Be6 9.Qe3 Qc8 10.Bd2 Nbd7 11.Nd4 Qc5 12.Nxe6 fxe6 13.Nc3 Rac8 14.Rac1 a6 15.Qxc5 Nxc5 16.f3 Nh5 17.Rfd1 Nf4 18.Bxf4 Rxf4 19.b3 Rff8 20.b4 Nd7 21.Na4 Rc7 22.c5 Rfc8 23.Rb1 Be5 24.Kf1 Kf7 25.Kf2 g5 26.Rb3 Kf6 27.Kf1 h5 28.Rbd3 h4 29.Rb3 Bf4 30.Ke1 dxc5 31.bxc5 Nxc5 32.Nxc5 Rxc5 33.Rxb7 Rc2 34.Rdb1 Bg3+ 35.Kd1 Rxa2 36.R7b2 Ra5 37.Bd3 Be5 38.Rc2 Rd8 39.Ke2 Ra3 40.Bc4 Rd6 41.Ra2 Rxa2+ 42.Bxa2 a5 43.Bb3 Rd4 44.Bd1 Bd6 45.Bb3 a4 46.Ba2 a3 47.Rd1 Ra4 48.Rc1 Ra5 49.Kd3 Rb5 50.Rc2 Ke5 51.Kc3 Rb6 52.Kd3 Bb4 53.Kc4 Kf4 54.Kd4 Bd6 55.Kc4 Kg3 56.Kd3 Be5 57.Bc4 Rd6+ 58.Ke2 Kxg2,0
1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.d3 Bc5 5.c3 d5 6.Nbd2 dxe4 7.dxe4 O-O 8.O-O a5 9.h3 Qe7 10.a4 Nb8 11.Re1 Rd8 12.Qc2 Nbd7 13.Bf1 Nf8 14.Nb3 Bb6 15.Nfd2 Be6 16.Nc4 Bxc4 17.Bxc4 Ne6 18.g3 h6 19.Kg2 Rd7 20.Nd2 Qc5 21.Nf3 Qxc4 22.Nxe5 Qc5 23.Nxd7 Nxd7 24.Be3 Qc6 25.Rad1 Bxe3 26.Rxe3 Re8 27.Qb3 Nb6 28.Qb5 Qxb5 29.axb5 a4 30.Re2 f5 31.e5 g5 32.Kf3 Kf7 33.Kg2 Ke7 34.Red2 Rg8 35.Ra1 Nc5 36.Rad1 Ke6 37.Re2 Ra8 38.h4 g4 39.h5 Ne4 40.f3 gxf3+ 41.Kxf3 Rg8 42.Rg2 Nc4 43.Rd4 Nxe5+ 44.Ke3 Nc5,0
1.e4 e6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Nd7 5.Nf3 Ngf6 6.Nxf6+ Nxf6 7.Be3 Bd6 8.Bd3 O-O 9.Qe2 b6 10.O-O-O Bb7 11.Kb1 c5 12.Bg5 h6 13.Bh4 Rc8 14.Rhe1 Bxf3 15.Qxf3 c4 16.Be4 g5 17.Bg3 Bxg3 18.fxg3 Kg7 19.c3 b5 20.g4 Qd6 21.Rf1 Nxe4 22.Qxe4 Qxh2 23.d5 Qd6 24.Qd4+ e5 25.Qxa7 Rc5 26.Qb7 e4 27.Rf5 e3 28.Kc1 b4 29.Qxb4 Rb8 30.Qa4 Rcb5 31.Qa7 R8b7 32.Qxe3 Rxb2 33.Qe5+ Qxe5 34.Rxe5 Rxg2 35.Rd4 Rg1+ 36.Kc2 Rgb1,0
1.Nf3 d5 2.e3 c5 3.d4 Nf6 4.Nbd2 e6 5.b3 cxd4 6.exd4 Nc6 7.Bb2 Be7 8.Bd3 O-O 9.a3 b6 10.O-O Bb7 11.Qe2 Rc8 12.Ne5 Nxe5 13.dxe5 Nd7 14.b4 a5 15.Qg4 Qc7 16.Rfe1 axb4 17.axb4 Ra8 18.Nf3 Rxa1 19.Rxa1 Ra8 20.Rxa8+ Bxa8 21.h4 h6 22.Qg3 Bxb4 23.Bc1 Kf8 24.Qf4 Bc3 25.Ba3+ Kg8 26.Bd6 Qa7 27.h5 Nc5 28.Qe3 d4 29.Qe2 Nxd3 30.Qxd3 Bd5 31.Kh2 Qa4 32.Nd2 Qc6 33.f3 b5 34.Nb1 Bc4 35.Qd1 Bb2 36.Nd2 Bd5 37.Nf1 b4 38.Ng3 Qc4 39.Ne2 b3 40.cxb3 Qxb3 41.Qxb3 Bxb3 42.Nf4 Bc4,0
1.e4 g6 2.d4 Nf6 3.Nc3 d5 4.e5 Ne4 5.Nce2 f6 6.f3 Ng5 7.Bxg5 fxg5 8.Qd2 c5 9.Qxg5 Nc6 10.c3 Qb6 11.Qd2 cxd4 12.cxd4 Bf5 13.g4 Bd7 14.Rd1 O-O-O 15.Nc3 e6 16.Nge2 Kb8 17.f4 Be7 18.h4 Na5 19.b3 Bb4 20.Kf2 Rhf8 21.Rh3 Bb5 22.Qe3 Bxe2 23.Nxe2 Rc8 24.Rc1 Rxc1 25.Qxc1 Nc6 26.Qe3 Nxd4 27.Nxd4 Bc5 28.Kg2 Bxd4 29.Qd2 a5 30.Rf3 Bc5 31.Bd3 Qd8 32.g5 Bb6 33.Kg3 Qe7 34.Rf1 Qc5 35.Rc1 Qd4 36.Rd1 Bc7 37.Re1 a4 38.Qe3 Qb4 39.bxa4 Bb6 40.Qc1 Qd4 41.Qd2 Ba5 42.Qxa5 Qxd3+ 43.Kg4 Qf5+,0
1.e4 d5 2.exd5 Qxd5 3.d4 Nf6 4.Nf3 Bg4 5.Be2 e6 6.h3 Bh5 7.O-O Be7 8.c4 Qd8 9.Qb3 Qc8 10.Nc3 O-O 11.Be3 Nbd7 12.Rfd1 h6 13.Rac1 a6 14.a3 Re8 15.Qc2 Bg6 16.Bd3 Bxd3 17.Rxd3 b6 18.Ne5 Nxe5 19.dxe5 Nd7 20.Bf4 Nf8 21.Rg3 Kh8 22.Re1 Ng6 23.Bc1 Qb7 24.Rxg6 fxg6 25.Qxg6 Bf8 26.Ne4 c5 27.Bf4 Rad8 28.Nd6 Bxd6 29.exd6 Rf8 30.Be5 Kg8 31.Re4 Rf5 32.Qxe6+ Qf7 33.Qxf7+ Rxf7 34.f4 g5 35.g3 Kh7 36.Kf2 gxf4 37.gxf4 Kg6 38.Kf3 Kf5 39.Re1 Rg8 40.Rd1 Rd7 41.Rd5 Ke6,1
1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 a6 8.O-O-O Bd7 9.f4 b5 10.Bxf6 gxf6 11.Kb1 Qb6 12.Nxc6 Bxc6 13.f5 h5 14.fxe6 fxe6 15.Bd3 O-O-O 16.Ne2 Qc5 17.Rhf1 Qe5 18.Qe3 Kb7 19.Nd4 Bd7 20.c3 Be7 21.Bc2 a5 22.g3 Rc8 23.Qf2 Rc7 24.Rfe1 Rhc8 25.Bb3 Bf8 26.a3 a4 27.Ba2 Re8 28.Ka1 Bh6 29.Nc2 Bg7 30.Nb4 Qc5 31.Qf3 Ka7 32.Nd3 Qb6 33.Qxh5 Rec8 34.Qg4 Bh8 35.Bxe6 f5 36.exf5 d5 37.Bxd7 Rxd7 38.Re6 Qc7 39.f6 d4 40.Ne5 Rd5 41.Re7,1
1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.O-O Nf6 5.d3 d6 6.c3 a6 7.a4 Ba7 8.Re1 O-O 9.h3 Be6 10.Bxe6 fxe6 11.Be3 Nh5 12.g3 Bxe3 13.Rxe3 Qf6 14.Nbd2 Rf7 15.b4 Qg6 16.Kh2 Qh6 17.b5 Ne7 18.Re1 Raf8 19.Qe2 g5 20.Qe3 Ng6 21.Rg1 Rg7 22.Rg2 Ngf4 23.gxf4 exf4 24.Qd4 e5 25.Qc4+ Kh8 26.Rag1 Rfg8 27.Nxg5 Rxg5 28.Rxg5 Rxg5 29.Rxg5 Qxg5 30.Qxc7 f3 31.Qc8+ Kg7 32.Nxf3 Qf4+ 33.Kg2 Qf7 34.Qg4+ Kf8 35.Ng5,1
1.e4 d6 2.d4 g6 3.Nc3 Bg7 4.Be3 a6 5.h3 b5 6.Nf3 Bb7 7.Bd3 Nd7 8.a4 b4 9.Ne2 Ngf6 10.Ng3 O-O 11.O-O c5 12.c3 bxc3 13.bxc3 Qa5 14.Bd2 c4 15.Bxc4 Nxe4 16.Nxe4 Bxe4 17.Re1 Nf6 18.Ng5 d5 19.Bf1 h6 20.c4 Qd8 21.Nxe4 Nxe4 22.Be3 dxc4 23.Bxc4 Nd6 24.Bd3 e6 25.Rc1 Qd7 26.Rc5 Rfd8 27.Qc2 a5 28.d5 exd5 29.Rxd5 Qb7 30.Rc5 Qd7 31.Rc7 Qe6 32.Bd2 Qd5 33.Rc5 Qd4 34.Be3 Qh4 35.Rd1 Ne8 36.Bc4 Rxd1+ 37.Qxd1 Qe7 38.Rd5 Nf6 39.Rb5 Rd8 40.Qb3 Ne4 41.Rb7 Rd7 42.Rxd7 Qxd7 43.Qd3 Qxd3 44.Bxd3 Nc3 45.Bc2 Nd5 46.Bc5 Bc3 47.Bb3 Bb4 48.Bd4 Nc3 49.Kf1 h5 50.h4 Kf8 51.g3 Ke7 52.Kg2 Ne4 53.Bc2 Nc5 54.Kf3 Ne6 55.Be3 Bc5 56.Bxc5+ Nxc5 57.Ke3 Kd6 58.Kd4 Ne6+ 59.Kc4 g5 60.hxg5 Nxg5 61.Bd1 Ne4 62.Bxh5 f6 63.Kb5 Nxf2 64.Kxa5 Ne4 65.Kb6 Nxg3 66.Bf3 Nf5 67.a5 Ne3 68.a6 Nc4+ 69.Kb5 Na3+ 70.Kb4 Nc2+ 71.Ka4 Nd4 72.a7 Nxf3 73.a8=Q Nd4 74.Kb4 Ne6 75.Kc4 Ng5 76.Qe8 Ne6 77.Kd3 Ke5 78.Ke3 Kd6 79.Qf7 Ke5 80.Qh5+ f5 81.Qh8+ Kd5 82.Qf6 f4+ 83.Kf3 Nc5 84.Qxf4,1
1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.Nc3 Qc7 6.Be3 a6 7.Qf3 Bd6 8.O-O-O Be5 9.Qe2 Nge7 10.g3 Bxd4 11.Bxd4 Nxd4 12.Rxd4 e5 13.Rd1 b5 14.Bh3 O-O 15.Nd5 Nxd5 16.Rxd5 d6 17.Bxc8 Raxc8 18.Rhd1 Rfd8 19.Kb1 h6 20.a3 Qb6 21.Qd2 Rc6 22.c3 Re8 23.f3 Re6 24.h4 Rg6 25.g4 Rf6 26.Qe2 Rc5 27.Qe3 Rxd5 28.Qxb6 Rxd1+ 29.Ka2 Rxf3 30.Qxa6 Rd2 31.Qxb5 Rxc3 32.a4 Rc5 33.Qe8+ Kh7 34.Qxf7 Rd4 35.Ka3 Rcc4 36.b3 Rc1 37.g5 hxg5 38.hxg5 Ra1+ 39.Kb2 Rg1 40.Qh5+ Kg8 41.g6,1
1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Be3 e5 7.Nf3 Be7 8.Bc4 O-O 9.O-O Nc6 10.Re1 Be6 11.Nd5 Bxd5 12.exd5 b5 13.Bf1 Nb4 14.c4 bxc4 15.Bxc4 Qc7 16.Rc1 Qb7 17.Bg5 Nbxd5 18.Nh4 Nb6 19.Nf5 Nxc4 20.Rxc4 Rfd8 21.Qc2 Ra7 22.Rc3 Nd5 23.Nxe7+ Nxe7 24.Rd1 h6 25.Be3 Rd7 26.Bxa7 Qxa7 27.Rc1 d5 28.Rc7 Rxc7 29.Qxc7,1
1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.d3 Bc5 5.Bxc6 dxc6 6.Nbd2 O-O 7.Nc4 Nd7 8.Rg1 Re8 9.g4 a5 10.Bg5 Be7 11.Bxe7 Qxe7 12.Qd2 a4 13.Ne3 Nc5 14.Nf5 Qf8 15.O-O-O b5 16.Kb1 Rb8 17.Qb4 f6 18.g5 Bxf5 19.exf5 Nd7 20.Qh4 Kh8 21.Rg3 b4 22.Rdg1 b3 23.cxb3 axb3 24.a3 Nc5 25.Rh3,1
1.e4 g6 2.d4 Bg7 3.Nc3 a6 4.f4 b5 5.Nf3 Bb7 6.Bd3 d6 7.O-O Nd7 8.e5 e6 9.Be4 Bxe4 10.Nxe4 d5 11.Nf2 c5 12.c3 Ne7 13.Be3 Rc8 14.a4 Nf5 15.Qe2 O-O 16.axb5 axb5 17.Nd3 c4 18.Nb4 Ra8 19.Bf2 Rxa1 20.Rxa1 Qc8 21.g4 Ne7 22.Bh4 Nc6 23.Nxc6 Qxc6 24.Qc2 Ra8 25.Rxa8+ Qxa8 26.f5 Bh6 27.Bg5 Bf8 28.Bd2 Nb6 29.b4 cxb3 30.Qxb3 Qa1+ 31.Kf2 Qa4 32.Qb1 Nc4 33.fxe6 fxe6 34.h4 Na3 35.Qd3 Be7 36.h5 Kf7 37.hxg6+ hxg6 38.Ke2 Nc4 39.Ng5+ Bxg5 40.Bxg5 Qa2+ 41.Kf1 Qa7 42.Kg2 Qd7 43.Qf3+ Kg8 44.Qf6 Qf7 45.Qd8+ Qf8 46.Qd7 Qf7 47.Qc8+ Kh7 48.Bf6 Qg8 49.Qd7+ Kh6 50.Qxb5 g5 51.Qb1 Qh7 52.Bxg5+ Kg7 53.Bf6+ Kg8 54.Qb8+ Kf7 55.Qb7+ Kg6 56.Qb1+,1
1.e4 c5 2.Nf3 Nc6 3.Bb5 g6 4.Bxc6 bxc6 5.O-O Bg7 6.Re1 Nh6 7.c3 O-O 8.h3 f5 9.e5 Nf7 10.d4 cxd4 11.cxd4 Bb7 12.Nc3 c5 13.dxc5 e6 14.b4 g5 15.Qd4 h5 16.Nd2 g4 17.hxg4 fxg4 18.Nc4 Ng5 19.Bxg5 Qxg5 20.Ne4 Qh4 21.Ncd6 Bd5 22.g3 Qe7 23.Re3 Kh8 24.Rf1 Bxa2 25.f4 Bd5 26.Rf2 Bh6 27.Nf6 Bf3 28.Rh2 Qg7 29.Qd3 Rxf6 30.exf6 Qxf6 31.Re5 Kg8 32.Rhxh5 a5 33.Ne4 Bxe4 34.Qxe4 Rb8 35.bxa5,1
1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.O-O Nf6 5.d3 d6 6.c3 a6 7.a4 Ba7 8.Re1 O-O 9.h3 h6 10.Nbd2 Be6 11.Bxe6 fxe6 12.b4 Nh5 13.Ra2 Nf4 14.Nc4 b5 15.Bxf4 bxc4 16.Be3 Bxe3 17.Rxe3 cxd3 18.Qxd3 Ne7 19.c4 Qb8 20.Qd2 Qb7 21.Ne1 Rad8 22.b5 Ng6 23.Nd3 axb5 24.cxb5 Ra8 25.Nb4 Nf4 26.Nc6 Kh7 27.Kh2 Rf6 28.g3 Ng6 29.Rb3 Nf8 30.a5 Nd7 31.a6 Qc8 32.Qe2 Qe8 33.Rf3 Qf7 34.Rxf6 gxf6 35.Rc2 Nb6 36.Na5 f5 37.Rc6 Rf8 38.Qc2 Na8 39.exf5 exf5 40.b6 cxb6 41.Nc4 Kg7 42.Rxd6 f4 43.g4 f3 44.Qe4,1
1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Ndb5 d6 7.Nd5 Nxd5 8.exd5 Nb8 9.a4 Be7 10.Bd2 O-O 11.Be2 a6 12.Na3 a5 13.Bb5 f5 14.Qe2 Nd7 15.O-O-O Nc5 16.f4 Bf6 17.fxe5 dxe5 18.Be3 b6 19.Nc4 Rb8 20.Nxa5 bxa5 21.Bxc5 Rf7 22.Kb1 f4 23.d6 Bf5 24.Rd5 Bg6 25.d7 e4 26.Rf1 Bg5 27.Qg4,1
1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Qb6 5.Nb3 e6 6.Nc3 Qc7 7.f4 d6 8.Be3 Nf6 9.Bd3 Be7 10.Qf3 Nb4 11.O-O Bd7 12.a3 Nxd3 13.cxd3 Qc6 14.Rac1 Qa6 15.g4 Bc6 16.g5 Nd7 17.d4 Bb5 18.Rf2 O-O 19.f5 Bd8 20.Nd2 Bd3 21.fxe6 fxe6 22.Qg4 Rxf2 23.Kxf2 Nf8 24.d5 e5 25.h4 g6 26.h5 gxh5 27.Qxh5 Bb6 28.Qh3 Re8 29.Nd1 Be2 30.Ke1 Bd4 31.Nf2 Re7 32.Bxd4 exd4 33.Rc8 Rf7 34.e5 dxe5 35.Nfe4 h5 36.gxh6 Rf4 37.Qe6+,1
1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.d3 Bc5 5.c3 d5 6.Nbd2 dxe4 7.dxe4 O-O 8.O-O Qe7 9.b4 Bd6 10.a3 Nd8 11.Re1 a5 12.Rb1 axb4 13.axb4 Bg4 14.h3 Bh5 15.Nf1 Ne6 16.g4 Bg6 17.Ng3 Rfd8 18.Qe2 Nf4 19.Qf1 c6 20.Bc4 b5 21.Bb3 Bc7 22.Bxf4 exf4 23.Nf5 Bxf5 24.exf5 Qf8 25.c4 h6 26.cxb5 cxb5 27.Qxb5 Rab8 28.Qe2 Re8 29.Qa2 Rxe1+ 30.Rxe1 Re8 31.Rxe8 Qxe8 32.Qa7 Qb8 33.Qc5 Bd6 34.Qc4 Qc7 35.Qxc7 Bxc7 36.g5 hxg5 37.Nxg5 Kf8 38.Bxf7 Bd6 39.b5 Nd7 40.Be6 Nc5 41.Kg2 Ke7 42.Kf3 Bc7 43.Bc4 Kf6 44.Ne4+ Nxe4 45.Kxe4 Ke7 46.f3 Kd6 47.f6,1
1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d3 Bc5 5.c3 a6 6.a4 O-O 7.O-O Ba7 8.Re1 d6 9.h3 Re8 10.Nbd2 Be6 11.Bxe6 Rxe6 12.b4 d5 13.Qc2 Ne7 14.exd5 Nfxd5 15.Nc4 Ng6 16.Ncxe5 Nxe5 17.Rxe5 Rxe5 18.Nxe5 Nxc3 19.Nxf7 Qd5 20.Be3 Bd4 21.Bxd4 Qxd4 22.Ng5 Re8 23.Qb3+ Nd5 24.Rf1 c6 25.b5 axb5 26.axb5 Qb4 27.Qxb4 Nxb4 28.bxc6 bxc6 29.d4 Rd8 30.Ne6 Rd6 31.Re1 Kf7 32.Ng5+ Kg6 33.Nf3 Kf6 34.Kf1 Na6 35.Rc1 Nc7 36.Ke2 Ne6 37.Ke3 Ke7 38.Ke4 Nd8 39.Ne5 g5 40.Ra1 Rf6 41.f3 h6 42.Ra7+ Ke8 43.g3 Rd6 44.f4 gxf4 45.gxf4 Ne6 46.Nf3 Nf8 47.Ne5 Ne6 48.Nf3 Nf8 49.f5 Nd7 50.Ra5 Ke7 51.Ra7 Ke8 52.Ne5 Nf6+ 53.Ke3 Nd5+ 54.Kd3 Rf6 55.Ra8+ Ke7 56.Ng6+ Kf7 57.Ke4 Nb6 58.Ra7+ Ke8 59.Ne5 Nc8 60.Ra8 Kd8 61.Ng4 Rf8 62.Nxh6 Kc7 63.Kf4 Rd8 64.Ra4 Nb6 65.Ra7+ Kb8 66.Rg7 Rxd4+ 67.Kg5 c5 68.f6 c4 69.f7 Nd7 70.Rg8+ Kc7 71.f8=Q Nxf8 72.Rxf8 Rd3 73.h4 Rg3+ 74.Ng4 Kb6 75.h5 Kb5 76.h6 Rh3 77.Kg6 c3 78.h7 Kb4 79.h8=Q,1
1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d3 h6 5.c3 d6 6.Nbd2 g5 7.Nf1 g4 8.N3d2 d5 9.exd5 Nxd5 10.Ne3 Nxe3 11.fxe3 f5 12.O-O Bd6 13.d4 Qe7 14.e4 f4 15.Bd5 h5 16.Nc4 Rf8 17.dxe5 Bxe5 18.Nxe5 Qxe5 19.Qd2 Be6 20.Bxc6+ bxc6 21.Rxf4 Rxf4 22.Qxf4 Qxf4 23.Bxf4 O-O-O 24.Kf2 Rd3 25.Rc1 c5 26.Ke2 c4 27.Be3 Bd7 28.Rf1 Bc6 29.Rf4 a6 30.Bd4 a5 31.b3 Bb5 32.Rf5 c6 33.a4 Ba6 34.Rxa5,1
1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.Bd3 Bc5 6.Nb3 Ba7 7.Qe2 Nc6 8.Be3 Nge7 9.N1d2 O-O 10.f4 Bxe3 11.Qxe3 Nb4 12.a3 Nxd3+ 13.Qxd3 d5 14.e5 Bd7 15.Nd4 Rc8 16.O-O-O Bb5 17.Qe3 Qc7 18.N2f3 Ba4 19.Rd2 Qb6 20.Re1 Rc7 21.g4 Rfc8 22.Ree2 Nc6 23.Nxc6 Qxe3 24.Rxe3 Bxc6 25.Nd4 Bd7 26.f5 Re8 27.Rf2 exf5 28.gxf5 Bc8 29.f6 gxf6 30.Rg3+ Kh8 31.exf6 Rg8 32.Rxg8+ Kxg8 33.Rg2+ Kf8 34.Rg7 h6 35.Rh7 Kg8 36.Rxh6 Rc4 37.c3 Rc7 38.Kd2 Bg4 39.Rh4 Bd7 40.Rh5 Bc6 41.Nf5,1
1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.e5 Qd7 5.Qg4 f5 6.Qg3 b6 7.Bd2 Nc6 8.Bb5 Bb7 9.a3 Bf8 10.Nf3 O-O-O 11.h4 Nh6 12.Bxh6 gxh6 13.Ne2 Be7 14.Qf4 Rdg8 15.g3 Rg6 16.Qd2 a6 17.Bd3 Na5 18.Nf4 Nc4 19.Qc1 Rg4 20.b3 Na5 21.O-O Rhg8 22.Kh2 c5 23.b4 cxb4 24.axb4 Nc4 25.c3 Kb8 26.Ng2 R4g6 27.Re1 b5 28.Nf4 Rg4 29.Be2 Bd8 30.Ng1 R4g7 31.Ngh3 Qf7 32.Nd3 Be7 33.Qxh6 Rg6 34.Qc1 Qf8 35.Rg1 Rh6 36.h5 Bc8 37.Nhf4 Rg5 38.Kg2 Ka7 39.Rh1 Qg8 40.Nh3 Kb6 41.Nxg5 Bxg5 42.f4 Be7 43.Kf2 Bd7 44.Nc5 Bxc5 45.dxc5+ Kb7 46.Bxc4 dxc4 47.Qd1 Bc6 48.Rh2 Bd5 49.Ra2 Qe8 50.g4 fxg4 51.Qxg4 Qf8 52.Ke3 Bc6 53.Rh3 a5 54.Rg3 a4 55.Qg7+ Qxg7 56.Rxg7+ Ka6 57.Rd2 Bd5 58.Rg5 Bc6 59.f5 exf5 60.Rd6 Rxd6 61.cxd6 Bd7 62.Kd4,1
1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Be3 e5 7.Nf3 Qc7 8.a4 h6 9.Be2 Be6 10.O-O Be7 11.a5 Nbd7 12.Nd5 Nxd5 13.exd5 Bf5 14.c4 O-O 15.b4 Bh7 16.Qb3 f5 17.c5 Kh8 18.Rac1 dxc5 19.bxc5 Nxc5 20.Qc3 Rac8 21.Nxe5 Qd8 22.Rfd1 f4 23.Bd4 Bf5 24.Nc4 Bf6 25.Bxf6 Rxf6 26.Nb6 Rc7 27.Qb4 Ne4 28.Bf3 Nd6 29.Re1 Rxc1 30.Rxc1 Bg6 31.Bg4 Kh7 32.Nd7 Ne4 33.Rc8,1
